legacy_id,name,lat,lng,state_code,state_name,layer_code,subtype_code,site_form_code,verification_status,confidence,review_notes,description,primary_url,raw_category,category_label,source_folder,owner_name,layer_label,cost,showers,is_active
s638,Nelson Dewey State Park,42.7315099,-91.0170102,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s660,Old Town Park,41.196938,-95.4485569,IA,Iowa,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,FREE,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s676,Palisades-Kepler State Park,41.9110261,-91.5024973,IA,Iowa,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Inexpensive,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s938,Troy Mills Wapsie Access County Park,42.3200335,-91.7240776,IA,Iowa,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"I found this spot,beside a river. Only two pull offs beside the road. Middle of week and no one came thru. Troy Mills Wapsi Access County Park, 3261 Steward Ave Coggins, IA. Very poor signal.",,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s988,West Overlook Campground,41.7262597,-91.536137,IA,Iowa,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1023,Wyalusing Hardwood Forest,42.9912458,-91.0933961,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s3,5 Diamond Campgrounds,38.8133986,-90.0998975,IL,Illinois,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s24,Apple River Canyon State Park,42.4468486,-90.0528942,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s27,Argyle Lake State Park Campground,40.4529803,-90.7967883,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s52,Battle of Athens State Historic Site,40.5868649,-91.7080528,MO,Missouri,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://mostateparks.com/park/battle-athens-state-historic-site,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s58,Beall Woods State Park,38.3478709,-87.8358306,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://dnr.illinois.gov/parks/camp/park.beallwoods.html,public,State / County / Town,"State, county, and town Campgrounds",Illinois Department of Natural Resources,State campgrounds,,,True
s64,Beaver Dam State Park,39.2150072,-89.9770686,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s91,Big River Campground,41.0517231,-90.9356836,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s145,Buffalo Rock State Park,41.3297363,-88.9127853,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s153,Camp Cadiz,37.5774654,-88.2453257,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Camping only allowed at designated campsites,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s172,Cave-In-Rock State Park,37.4687121,-88.1550788,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"there are camping accommodations on the scenic north side of the park. There are 34 Class A sites that rent for $20 a night, and $30 a night on holiday weekends/weekdays (Memorial Day, July 4th and Labor Day). Each is equipped with electricity and can accommodate units up to 60-feet long. Twenty-five Class B/S tent sites also are available for $10 a night, and showers, restrooms and dumping stations are present in both camping areas. Contact the site superintendent or campground host for camping permits and information. Accessible sites also are available. Grills are furnished at each campsite.",,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s177,Cedar Lake,37.6378121,-89.2811636,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Directions:
From Murphysboro: Take Highway 127 south 10 miles to Boat Dock Road. Turn east (left) onto Boat Dock Rd., continue 0.8 mile to the trailhead.
From Jonesboro: Take Highway 146 west 2.5 miles, to Hwy 127, then north 12 miles on Hwy 127 to Boat Dock Road. Turn east (right) onto Boat Dock Rd., continue 0.8 mile to the trailhead.
General Notes:
Primitive camping is allowed up to 14-days continuous stay. Set up campsite at least 150 feet from trails, trailheads and lakes or streams. Drown campfires completely and naturalize your campsite by practicing Leave No Trace Outdoor Ethics.",,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s178,Cedar Ridge Family Campground,41.994938,-89.4757675,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s182,Chain O'Lakes State Park,42.457506,-88.1892861,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Chain O’ Lakes has Class A-Premium areas (Honey Suckle Hollow and Fox Den) with a total of 151 sites. Sites are for $25 per night, except on Memorial Day, July 4th and Labor Day weekends when the fee is $35 per night. Three Class B-Premium camp areas (Turner Lake South, Prairie View and Mud Lake East) have a total of 87 sites for $12 each per night. One youth group camp area (Mud Lake West) will accommodate 150 youths with a fee of $2 per person (minimum $20 per night). Maximum stay at campsites is 14 nights in a 30 day period. A responsible adult (18 years of age or older) acquiring a permit must have a camp shelter and set up at the time of registration. All campers must have a permit (receipt for payment). Gathering of firewood from the park is strictly prohibited. Alcohol is prohibited in the campgrounds.",,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s200,Clinton Lake State Recreation Area,40.1620101,-88.7902709,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s206,Community Park,39.4661414,-90.3639495,IL,Illinois,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s215,Country Bend Campground,39.2583712,-89.628762,IL,Illinois,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s219,Crab Orchard Campground,37.7403531,-89.118437,IL,Illinois,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s237,Deer Run Campground,39.6497207,-89.4688442,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s239,Delabar State Park,40.9662452,-90.9378781,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s253,Dixon Springs State Park Campground,37.3833692,-88.6662623,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s261,Dutchman Lake,37.4900091,-88.9125775,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s264,Eagle Creek State Recreation Area,39.4980096,-88.7083003,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s273,Eldon Hazlet State Park,38.6570544,-89.3237829,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s291,Ferne Clyffe State Park,37.5336364,-88.9812698,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s308,Fort Kaskaskia Campground,37.9713299,-89.9113731,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,There is Camping at Fort KasKaskia. Please contact the Site at 618/859-3741. For other information about Fort Kaskaskia visit our website.,https://dnrhistoric.illinois.gov/experience/sites/site.fort-kaskaskia.html,public,State / County / Town,"State, county, and town Campgrounds",Illinois Department of Natural Resources,State campgrounds,,,True
s309,Fort Massac State Park,37.144089,-88.7115901,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Campers enjoy Fort Massac's 50 Class A vehicular campsites, complete with electricity, a disposal station and a shower building. Tent camping and a separate group campground also are available. Camping reservations can be made through ExploreMoreIL™.",,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s314,Fox Ridge State Park,39.402764,-88.1356923,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Camping at Fox Ridge offers plenty of amenities. Picnic tables, cooking grills, drinking water, toilet facilities and a sanitary dumping station are available to campers. The shower building is closed by November 1 (may be earlier if bad weather) and reopen April 15 (may be earlier - weather depending). Reservations are available at ExploreMoreIL™.",,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s326,Garden of the Gods Recreational Area,37.59202,-88.3998047,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s332,Giant City State Park,37.6060822,-89.185929,IL,Illinois,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Giant City is a popular weekend retreat because of its varied and well-kept campground facilities. There are 85 campsites in the Class A Campground which provides water, electricity, showers and sanitary facilities for tent and trailer camping. The shower building in the Class A site closes the day after the first shotgun deer season (weather depending) and re-opens April 1st.",,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
