id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
oh-madison-london-trailside-camping,OH,London Trailside Camping / Prairie Grass Trailhead,Madison / London / Ohio-to-Erie Trail,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,Friends of Madison County Parks & Trails official,NO HONEST ACTIVE COORDINATE ACCEPTED,Strong non-modern bike/hike trail camping lead,Add lead; promote after coordinate QA,,v23.1.71,
oh-lead-deer-creek-state-park-campground,OH,Deer Creek State Park Campground,Madison / Pickaway,coordinate_rescue,Modern Campgrounds,ODNR campground; coordinate rescue,High,Official ODNR state park/map/reservation source path,NO HONEST IMPORT COORDINATE RECOVERED in accessible tools; official map/reservation/GIS extraction needed.,"Good future active candidate, but not safe to import until campground loop/component coordinate is recovered.","Use normal browser ODNR page/reservation map, ODNR GIS/static map, or georeference official map; add active row only after point lands on campground/component.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/deer-creek-state-park ; https://ohiodnr.gov/static/documents/parks/parkmaps/deercreekparkmap.pdf
oh-plain-city-pastime-park-campground,OH,Pastime Park Campground,Madison / Plain City,coordinate_rescue,Modern Campgrounds + primitive tent component,coordinate_rescue,High,Village official,NO HONEST ACTIVE COORDINATE ACCEPTED,Split primitive tent sites if later mapped,Add lead; coordinate rescue,,v23.1.71,
oh-meigs-forked-run-state-park-campground-coordinate-rescue,OH,Forked Run State Park Campground,Meigs,research_needed,Modern Campgrounds,Research Needed,High,ODNR PDF/table,ODNR camping-table proof; exact coordinate blocked.,No lake-center pin.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR camping table lists Forked Run in the southeast camping region.
oh-lead-grand-lake-st-marys-state-park-campground,OH,Grand Lake St. Marys State Park Campground,Mercer / Auglaize,coordinate_rescue,Modern Campgrounds,ODNR campground; coordinate rescue,High,Official ODNR state park/map/reservation source path,NO HONEST IMPORT COORDINATE RECOVERED in accessible tools; official map/reservation/GIS extraction needed.,"Good future active candidate, but not safe to import until campground loop/component coordinate is recovered.","Use normal browser ODNR page/reservation map, ODNR GIS/static map, or georeference official map; add active row only after point lands on campground/component.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/grand-lake-st-marys-state-park ; https://ohiodnr.gov/static/documents/parks/parkmaps/grandlakestmarysparkmap.pdf
oh-mercer-county-fairgrounds-campground,OH,Mercer County Fairgrounds Campground,Mercer / Celina,coordinate_rescue,Rustic / Primitive or Modern pending public status,coordinate_rescue,High,Fairgrounds official,NO HONEST ACTIVE COORDINATE ACCEPTED,Could be more than event-only; needs public availability confirmation,Add/update lead,,v23.1.71,
oh-lead-sycamore-state-park-group-camp,OH,Sycamore State Park group / equestrian campground check,Montgomery / Dayton west,research_needed,Rustic / Primitive or Needs Verification,Official component proof needed,High,Official ODNR state park/map/reservation source path,NO HONEST IMPORT COORDINATE RECOVERED in accessible tools; official map/reservation/GIS extraction needed.,"Good future active candidate, but not safe to import until campground loop/component coordinate is recovered.","Use normal browser ODNR page/reservation map, ODNR GIS/static map, or georeference official map; add active row only after point lands on campground/component.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/sycamore-state-park ; https://ohiodnr.gov/static/documents/parks/parkmaps/sycamoreparkmap.pdf
oh-morgan-burr-oak-state-park-campground-coordinate-rescue,OH,Burr Oak State Park Campground,Morgan / Athens edge,research_needed,Modern Campgrounds,Research Needed,High,ODNR,Official camping proof recovered; exact campground coordinate blocked.,"State park lead, not duplicate of Wayne NF Burr Oak Cove.",Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR reservation pages list Burr Oak campground with electric, non-electric, and tent-only inventory; state camping table confirms Burr Oak camping. ([Ohio Department of Natural Resources][17])"
oh-morgan-burr-oak-backpack-trail-camping-coordinate-rescue,OH,Burr Oak Backpack Trail Primitive Camps,Morgan / Burr Oak region,research_needed,Boat / Backpack,Research Needed,High,ODNR / regional source family,Official/source-family proof needs extraction; exact points blocked.,Needs cautious handling.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR state camping table confirms Burr Oak overnight camping; backpack component needs official map extraction before import.
oh-appalachian-hills-aep-recreation-land-legacy-camping-proof-check,OH,Appalachian Hills / Former AEP Recreation Land Legacy Camping,Morgan / Muskingum / Noble / Perry,research_needed,Boondocking / Dispersed,Needs Verification,High,AEP / ODNR source family,"Official AEP/ODNR source family found, but current camping geometry and current ODNR/Jesse Owens structure need reconciliation.",Needs serious reconciliation before import.,Keep Needs Verification / geometry lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: AEP legacy recreation source references camping/fishing/hiking/hunting access, while current ODNR/Jesse Owens/Appalachian Hills sources show changed state management and campground development. ([AEP][37])"
oh-muskingum-perry-morgan-jesse-owens-big-muskie-campground-coordinate-rescue,OH,Jesse Owens State Park / Big Muskie Campground update,Morgan / Muskingum / Perry edge,coordinate_rescue,Modern Campgrounds + Rustic / Primitive components,coordinate_rescue,High,ODNR / Ohio State Parks,NO HONEST ACTIVE COORDINATE ACCEPTED,Existing leads need update for 2026 Big Muskie expansion,Update/add lead; promote after coordinate extraction,,v23.1.71,
oh-v73-jesse-owens-big-muskie-and-primitive-system,OH,Jesse Owens State Park Big Muskie / Primitive No-Fee Campground System,Morgan / Muskingum / Perry edge,coordinate_rescue,Modern + Rustic components,coordinate_rescue,High,v23.1.72 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official/source proof exists but exact campsite/campground coordinate is still blocked or medium-only.,Extract ReserveOhio/ODNR GIS/current campground map; separate Big Muskie modern from primitive no-fee components.,,v23.1.73,
oh-lead-mt-gilead-state-park-campground,OH,Mt. Gilead State Park Campground,Morrow County,coordinate_rescue,Rustic / Primitive or Modern after amenity audit,ODNR campground; coordinate rescue,High,Official ODNR state park/map/reservation source path,NO HONEST IMPORT COORDINATE RECOVERED in accessible tools; official map/reservation/GIS extraction needed.,"Good future active candidate, but not safe to import until campground loop/component coordinate is recovered.","Use normal browser ODNR page/reservation map, ODNR GIS/static map, or georeference official map; add active row only after point lands on campground/component.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/mt-gilead-state-park ; https://ohiodnr.gov/static/documents/parks/parkmaps/mtgileadparkmap.pdf
oh-muskingum-blue-rock-state-park-campground-coordinate-rescue,OH,Blue Rock State Park Campground,Muskingum,research_needed,Rustic / Primitive,Research Needed,High,ODNR,Official proof recovered; exact coordinate blocked.,Not Modern because electric/hookups absent.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR says Blue Rock campground has non-electric sites, latrine restrooms, and seasonal camp store with showers. ([Ohio Department of Natural Resources][23])"
oh-muskingum-dillon-state-park-equestrian-camp-coordinate-rescue,OH,Dillon State Park Equestrian Camp,Muskingum,research_needed,Rustic / Primitive,Research Needed,High,ODNR,Official proof recovered; exact coordinate blocked.,Split from main campground.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR says Dillon has a 19-site non-electric equestrian campground. ([Ohio Department of Natural Resources][24])
oh-muskingum-dillon-state-park-main-campground-coordinate-rescue,OH,Dillon State Park Main Campground,Muskingum,research_needed,Modern Campgrounds,Research Needed,High,ODNR,Official proof recovered; exact coordinate blocked.,Strong Modern lead.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR says Dillon has 195 sites with full-hookup/electric/non-electric options, showers, flush toilets, and dump station. ([Ohio Department of Natural Resources][24])"
oh-muskingum-perry-morgan-jesse-owens-state-park-full-service-campground-coordinate-rescue,OH,Jesse Owens State Park / Appalachian Hills Full-Service Campground,Muskingum / Morgan / Perry,research_needed,Modern Campgrounds,Research Needed,High,ODNR / Ohio Governor release,Official proof recovered; exact campground coordinate blocked.,New/high-value campground; likely part of current build priority.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR says Jesse Owens has primitive camping and a full-service reservation campground; official 2026 state release references new Appalachian Hills visitor center, campground, and cabins. ([Ohio Department of Natural Resources][25])"
oh-muskingum-perry-morgan-jesse-owens-primitive-campgrounds-coordinate-rescue,OH,Jesse Owens State Park Primitive Campgrounds,Muskingum / Morgan / Perry,research_needed,Rustic / Primitive,Research Needed,High,ODNR,Official proof recovered; exact campground coordinates blocked.,Don’t import old AEP guesses without current ODNR proof.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR says Jesse Owens State Park has four no-fee primitive campgrounds plus a full-service campground. ([Ohio Department of Natural Resources][25])
oh-muskingum-muskingum-river-parkway-lock-campsites-coordinate-rescue,OH,Muskingum River Parkway Lock Campsites,Muskingum / Morgan / Washington river corridor,research_needed,Rustic / Primitive,Research Needed,High,ODNR PDF/table,ODNR camping-table proof; exact lock/campsite coordinates blocked.,"Do not use river center, dam, or marina pins.",Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR camping table lists Muskingum River as a southeast-region camping park.
oh-noble-wolf-run-state-park-campground-coordinate-rescue,OH,Wolf Run State Park Campground,Noble,research_needed,Modern Campgrounds,Research Needed,High,ODNR PDF/table,ODNR camping-table proof; exact coordinate blocked.,Do not use lake center.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR camping table lists Wolf Run in the southeast camping region.
oh-lead-east-harbor-sp-campground-coordinate-rescue,OH,East Harbor State Park Campground,Ottawa / Lakeside-Marblehead,coordinate_rescue,Modern Campgrounds,`official_proof_coordinate_rescue`,High,ODNR official campground/PDF,Official campground PDF/address found; no lat/lng extracted.,Do not use marina/park/beach proxy.,Add lead; extract official coordinate.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: ODNR says East Harbor offers full-hookup, electric, non-electric and ADA sites; the ODNR campground PDF gives 1169 North Buck Road and shows restrooms, dump station, drinking water, etc. ([Ohio Department of Natural Resources][2])"
oh-lead-middle-bass-island-sp-primitive-campground,OH,Middle Bass Island State Park Campground,Ottawa / Middle Bass Island,coordinate_rescue,Boat / Backpack,`official_primitive_island_coordinate_rescue`,High,ODNR official campground/state park,Official ODNR campground proof; no exact coordinate extracted.,Layer as Boat / Backpack due island access and primitive/no-RV camping.,Add lead; extract coordinate.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: ODNR says Middle Bass Island offers primitive camping, no RVs, early May to mid-October; campground page says 10 non-electric reservation sites. ([Ohio Department of Natural Resources][5])"
